STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
36,New York,360018,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360018,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360019,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360019,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360020,1,1,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360020,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360020,1,2,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360021,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360021,2,1,2,1,12,12 Clock Point,32,Culvert,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360021,3,1,3,1,12,12 Clock Point,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360021,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360022,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360022,2,1,2,1,9,9 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360022,3,1,3,1,9,9 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360022,4,1,4,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360023,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360023,2,1,2,1,12,12 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360024,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
36,New York,360024,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
36,New York,360025,1,1,1,1,6,6 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360027,1,1,1,1,55,Non-Harmful Event,71,End Departure,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360027,2,1,2,1,12,12 Clock Point,14,Parked Motor Vehicle,2,2,12,12 Clock Point
36,New York,360027,3,1,3,1,12,12 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360027,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360027,5,1,5,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360027,2,2,1,1,12,12 Clock Point,14,Parked Motor Vehicle,2,2,12,12 Clock Point
36,New York,360028,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360028,2,1,2,1,3,3 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360028,3,1,3,1,12,12 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360028,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360028,5,1,5,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360028,6,1,6,1,12,12 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360028,7,1,7,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,98,Not Reported
36,New York,360028,7,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,98,Not Reported
36,New York,360029,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360030,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360030,2,1,2,1,55,Non-Harmful Event,67,Vehicle Went Airborne,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360030,3,1,3,1,12,12 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360030,4,1,4,1,12,12 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360031,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360032,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,81,Right
36,New York,360032,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,81,Right
36,New York,360033,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360034,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360034,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360034,3,1,3,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360035,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360035,2,1,2,1,12,12 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360035,3,1,3,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360035,4,1,4,1,12,12 Clock Point,46,Traffic Signal Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360035,5,1,5,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360035,6,1,6,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360035,7,1,7,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,11,11 Clock Point
36,New York,360035,6,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360035,7,3,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,11,11 Clock Point
36,New York,360036,1,1,1,1,12,12 Clock Point,48,Snow Bank,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360036,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360036,3,1,3,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360037,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
36,New York,360037,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
36,New York,360037,2,2,2,2,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360038,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360038,2,2,1,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360039,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360039,2,1,2,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360039,2,2,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360040,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360040,2,1,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360041,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360041,2,1,2,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360042,1,1,1,1,6,6 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360042,1,2,1,1,6,6 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360042,2,2,2,2,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360042,3,2,3,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
36,New York,360042,3,3,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,6,6 Clock Point
36,New York,360042,4,3,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,9,9 Clock Point
36,New York,360042,4,4,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,9,9 Clock Point
36,New York,360042,5,5,1,5,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360043,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360043,2,1,2,1,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360043,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360044,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360045,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360045,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360045,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360046,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360046,2,1,2,1,14,Undercarriage,48,Snow Bank,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360046,3,1,3,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360047,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360047,2,1,2,1,12,12 Clock Point,48,Snow Bank,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360047,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360047,4,1,4,1,12,12 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360048,1,1,1,1,99,Reported as Unknown,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360049,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360050,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360051,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
36,New York,360051,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
36,New York,360052,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360053,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360053,2,1,2,1,12,12 Clock Point,21,Bridge Pier or Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360054,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360054,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360054,3,1,3,1,12,12 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360054,4,1,4,1,12,12 Clock Point,41,Shrubbery,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360054,5,1,5,1,11,11 Clock Point,19,Building,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360055,1,1,1,1,1,1 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360056,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360056,2,1,2,1,11,11 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360057,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360057,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360057,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360058,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360058,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360059,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360059,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360059,3,1,3,1,14,Undercarriage,34,Ditch,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360059,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360059,5,1,5,1,1,1 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360060,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360060,2,1,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360061,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
36,New York,360061,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,1,1 Clock Point
36,New York,360062,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360063,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360064,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360064,2,1,2,1,1,1 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360064,3,1,3,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360064,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360064,5,1,5,1,1,1 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360065,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360066,1,1,1,1,98,Not Reported,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360067,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
36,New York,360067,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
36,New York,360069,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360070,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360071,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360071,2,1,2,1,12,12 Clock Point,52,Guardrail End,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360073,1,1,1,1,6,6 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360074,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360074,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360075,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360075,2,1,2,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360075,3,1,3,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360076,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360076,2,1,2,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360076,3,1,3,1,9,9 Clock Point,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360077,1,1,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
36,New York,360077,2,2,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,5,5 Clock Point
36,New York,360077,1,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
36,New York,360077,2,3,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,5,5 Clock Point
36,New York,360077,3,3,3,3,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360078,1,1,1,1,12,12 Clock Point,25,Concrete Traffic Barrier,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360078,2,1,2,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360079,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
36,New York,360079,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,9,9 Clock Point
36,New York,360080,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360081,1,1,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
36,New York,360081,2,1,2,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
36,New York,360081,1,2,1,2,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
36,New York,360081,2,3,1,3,12,12 Clock Point,12,Motor Vehicle In-Transport,1,1,6,6 Clock Point
36,New York,360082,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
36,New York,360082,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,5,5 Clock Point
36,New York,360082,3,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,12,12 Clock Point
36,New York,360082,4,1,4,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360082,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,9,9 Clock Point
36,New York,360082,2,3,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,5,5 Clock Point
36,New York,360082,3,4,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,4,4,12,12 Clock Point
36,New York,360083,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360083,2,1,2,1,3,3 Clock Point,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360083,3,1,3,1,3,3 Clock Point,59,Traffic Sign Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360083,4,1,4,1,6,6 Clock Point,19,Building,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360084,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360084,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360084,3,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
36,New York,360084,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360084,3,3,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,3,3,12,12 Clock Point
36,New York,360085,1,1,1,1,55,Non-Harmful Event,71,End Departure,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360085,2,1,2,1,12,12 Clock Point,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360085,3,1,3,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360086,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360086,2,1,2,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360086,2,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360087,1,1,1,1,1,1 Clock Point,10,Railway Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360088,1,1,1,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360088,2,1,2,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360088,2,2,1,1,3,3 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
36,New York,360089,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360090,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360091,1,1,1,1,1,1 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360092,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360092,2,1,2,1,12,12 Clock Point,53,Mail Box,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360092,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360092,4,1,4,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360092,5,1,5,1,12,12 Clock Point,43,Other Fixed Object,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360092,6,1,6,1,12,12 Clock Point,39,Wall,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360092,7,1,7,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
36,New York,360092,8,1,8,1,55,Non-Harmful Event,71,End Departure,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360092,9,1,9,1,99,Reported as Unknown,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360093,1,1,1,1,12,12 Clock Point,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
36,New York,360094,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
