"","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","TotPop","AutoOwn0","AutoOwn1","AutoOwn2p","NatWalkInd","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E_LowWageWk","E_MedWageWk","E_HiWageWk","City","State"
"1244",45220,"Tallahassee, FL",380101,179620,156596,974,32,101,209,7.666666667,314,45,20,102,144,3,59,117,138,"Tallahassee","FL"
"1245",45220,"Tallahassee, FL",380101,179620,156596,927,0,189,237,3.333333333,511,6,0,491,14,0,30,245,236,"Tallahassee","FL"
"1246",45220,"Tallahassee, FL",380101,179620,156596,2003,77,352,560,5.833333333,144,16,1,44,56,27,56,55,33,"Tallahassee","FL"
"1247",45220,"Tallahassee, FL",380101,179620,156596,1274,17,207,422,4.666666667,436,54,15,330,18,19,75,263,98,"Tallahassee","FL"
"1248",45220,"Tallahassee, FL",380101,179620,156596,1039,28,186,236,3.333333333,93,8,0,68,17,0,23,45,25,"Tallahassee","FL"
"1249",45220,"Tallahassee, FL",380101,179620,156596,2443,56,400,489,5.166666667,1394,261,30,1022,47,34,567,574,253,"Tallahassee","FL"
"1250",45220,"Tallahassee, FL",380101,179620,156596,2753,65,134,131,6.833333333,470,68,44,26,316,16,113,285,72,"Tallahassee","FL"
"1251",45220,"Tallahassee, FL",380101,179620,156596,543,0,118,201,2.833333333,23,0,3,14,5,1,6,15,2,"Tallahassee","FL"
"1252",45220,"Tallahassee, FL",380101,179620,156596,757,42,39,122,3.333333333,64,9,0,6,1,48,23,33,8,"Tallahassee","FL"
"1253",45220,"Tallahassee, FL",380101,179620,156596,475,73,49,109,3.166666667,45,0,0,0,45,0,13,29,3,"Tallahassee","FL"
"1254",45220,"Tallahassee, FL",380101,179620,156596,1083,0,402,169,9.666666667,797,220,238,74,107,158,286,312,199,"Tallahassee","FL"
"1255",45220,"Tallahassee, FL",380101,179620,156596,625,24,114,81,3.833333333,38,18,0,20,0,0,12,14,12,"Tallahassee","FL"
"1256",45220,"Tallahassee, FL",380101,179620,156596,1357,23,56,318,3.666666667,83,0,0,52,31,0,41,38,4,"Tallahassee","FL"
"1257",45220,"Tallahassee, FL",380101,179620,156596,965,47,74,183,2.833333333,21,4,0,17,0,0,8,10,3,"Tallahassee","FL"
"1258",45220,"Tallahassee, FL",380101,179620,156596,878,19,191,212,8.833333333,518,96,156,19,204,43,173,244,101,"Tallahassee","FL"
"1259",45220,"Tallahassee, FL",380101,179620,156596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tallahassee","FL"
"1260",45220,"Tallahassee, FL",380101,179620,156596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Tallahassee","FL"
"1261",45220,"Tallahassee, FL",380101,179620,156596,2782,374,387,318,9.833333333,1817,73,395,187,1081,81,357,835,625,"Tallahassee","FL"
"1262",45220,"Tallahassee, FL",380101,179620,156596,3402,53,578,823,3.333333333,67,6,4,36,21,0,20,24,23,"Tallahassee","FL"
"1263",45220,"Tallahassee, FL",380101,179620,156596,618,0,85,194,3.666666667,467,4,3,417,8,35,48,84,335,"Tallahassee","FL"
"1264",45220,"Tallahassee, FL",380101,179620,156596,1352,15,216,361,9.333333333,1567,4,1476,4,45,38,118,672,777,"Tallahassee","FL"
"1265",45220,"Tallahassee, FL",380101,179620,156596,2553,63,727,404,12.66666667,2063,0,1346,15,693,9,156,828,1079,"Tallahassee","FL"
"1266",45220,"Tallahassee, FL",380101,179620,156596,1751,26,349,294,10.5,980,0,927,5,36,12,238,471,271,"Tallahassee","FL"
"1267",45220,"Tallahassee, FL",380101,179620,156596,1972,0,302,520,3.5,96,8,3,63,22,0,27,45,24,"Tallahassee","FL"
"1268",45220,"Tallahassee, FL",380101,179620,156596,2283,28,146,592,7,358,6,66,65,137,84,116,175,67,"Tallahassee","FL"
"1269",45220,"Tallahassee, FL",380101,179620,156596,4172,30,520,1034,9,1712,221,211,166,910,204,449,630,633,"Tallahassee","FL"
"1270",45220,"Tallahassee, FL",380101,179620,156596,2154,0,204,617,4.833333333,103,8,0,47,27,21,50,39,14,"Tallahassee","FL"
"1271",45220,"Tallahassee, FL",380101,179620,156596,531,37,154,71,13.16666667,18,0,0,0,18,0,1,7,10,"Tallahassee","FL"
"1272",45220,"Tallahassee, FL",380101,179620,156596,3820,157,385,659,7.5,220,19,15,92,51,43,64,116,40,"Tallahassee","FL"
"1273",45220,"Tallahassee, FL",380101,179620,156596,1715,42,284,339,8.5,465,6,4,427,24,4,61,176,228,"Tallahassee","FL"
"1274",45220,"Tallahassee, FL",380101,179620,156596,2376,8,557,505,7.5,479,182,49,41,84,123,204,199,76,"Tallahassee","FL"
"1275",45220,"Tallahassee, FL",380101,179620,156596,2133,63,395,363,10.83333333,179,18,8,103,49,1,59,82,38,"Tallahassee","FL"
"1276",45220,"Tallahassee, FL",380101,179620,156596,1205,0,166,327,6,336,0,34,38,264,0,83,121,132,"Tallahassee","FL"
"1277",45220,"Tallahassee, FL",380101,179620,156596,1674,12,190,520,9.166666667,3048,535,385,119,1334,675,1365,909,774,"Tallahassee","FL"
"1278",45220,"Tallahassee, FL",380101,179620,156596,2153,0,315,623,10.83333333,35,0,4,5,18,8,9,20,6,"Tallahassee","FL"
"1279",45220,"Tallahassee, FL",380101,179620,156596,1009,0,97,257,6.5,51,0,3,19,29,0,8,31,12,"Tallahassee","FL"
"1280",45220,"Tallahassee, FL",380101,179620,156596,1413,16,109,426,6.166666667,165,3,42,14,106,0,31,53,81,"Tallahassee","FL"
"1281",45220,"Tallahassee, FL",380101,179620,156596,1642,23,267,374,6.333333333,36,9,2,12,10,3,13,18,5,"Tallahassee","FL"
"1282",45220,"Tallahassee, FL",380101,179620,156596,2197,142,690,324,9.333333333,1380,231,721,12,246,170,321,560,499,"Tallahassee","FL"
"1283",45220,"Tallahassee, FL",380101,179620,156596,1508,15,239,339,5.5,74,14,0,32,23,5,23,40,11,"Tallahassee","FL"
"1284",45220,"Tallahassee, FL",380101,179620,156596,776,18,174,53,12.5,3777,4,259,129,3385,0,652,1479,1646,"Tallahassee","FL"
"1285",45220,"Tallahassee, FL",380101,179620,156596,1988,187,416,333,13,905,279,123,32,384,87,333,350,222,"Tallahassee","FL"
"1286",45220,"Tallahassee, FL",380101,179620,156596,1713,18,248,464,13,1584,777,55,297,236,219,495,645,444,"Tallahassee","FL"
"1287",45220,"Tallahassee, FL",380101,179620,156596,1890,26,224,478,6.833333333,120,10,64,10,19,17,81,22,17,"Tallahassee","FL"
"1288",45220,"Tallahassee, FL",380101,179620,156596,2390,61,443,435,4.833333333,95,25,0,26,32,12,34,37,24,"Tallahassee","FL"
"1289",45220,"Tallahassee, FL",380101,179620,156596,2169,31,281,426,4.5,77,6,5,29,37,0,22,43,12,"Tallahassee","FL"
"1290",45220,"Tallahassee, FL",380101,179620,156596,1223,65,111,373,3.166666667,22,0,0,1,21,0,9,11,2,"Tallahassee","FL"
"1291",45220,"Tallahassee, FL",380101,179620,156596,970,31,235,192,2.166666667,25,0,0,22,3,0,8,13,4,"Tallahassee","FL"
"1292",45220,"Tallahassee, FL",380101,179620,156596,643,0,39,234,5.333333333,44,2,1,8,20,13,11,18,15,"Tallahassee","FL"
"1293",45220,"Tallahassee, FL",380101,179620,156596,1335,0,195,216,4.666666667,273,19,6,239,9,0,36,109,128,"Tallahassee","FL"
"1294",45220,"Tallahassee, FL",380101,179620,156596,1989,0,232,516,7.166666667,1045,53,22,708,262,0,170,532,343,"Tallahassee","FL"
"1295",45220,"Tallahassee, FL",380101,179620,156596,1989,21,342,401,8,1369,460,139,429,145,196,408,453,508,"Tallahassee","FL"
"1296",45220,"Tallahassee, FL",380101,179620,156596,357,41,62,77,9.166666667,296,77,12,80,73,54,120,104,72,"Tallahassee","FL"
"1297",45220,"Tallahassee, FL",380101,179620,156596,1502,34,456,249,13.5,3307,642,161,98,1784,622,1207,1316,784,"Tallahassee","FL"
"1298",45220,"Tallahassee, FL",380101,179620,156596,950,15,170,226,5.333333333,131,3,3,12,113,0,23,49,59,"Tallahassee","FL"
"1299",45220,"Tallahassee, FL",380101,179620,156596,1964,42,232,463,6.166666667,92,0,23,30,39,0,18,30,44,"Tallahassee","FL"
"1300",45220,"Tallahassee, FL",380101,179620,156596,1889,202,383,262,7.5,277,93,52,53,61,18,89,133,55,"Tallahassee","FL"
"1301",45220,"Tallahassee, FL",380101,179620,156596,2481,158,74,655,2.666666667,125,3,0,15,107,0,64,56,5,"Tallahassee","FL"
"1302",45220,"Tallahassee, FL",380101,179620,156596,2277,0,218,635,2.833333333,70,1,0,37,32,0,19,30,21,"Tallahassee","FL"
"1303",45220,"Tallahassee, FL",380101,179620,156596,5134,15,677,1351,10.16666667,4902,45,3728,20,955,154,530,2302,2070,"Tallahassee","FL"
"1304",45220,"Tallahassee, FL",380101,179620,156596,480,87,80,32,16.16666667,45,0,0,0,16,29,32,11,2,"Tallahassee","FL"
"1305",45220,"Tallahassee, FL",380101,179620,156596,2223,0,148,678,4.666666667,932,0,764,66,75,27,105,428,399,"Tallahassee","FL"
"1306",45220,"Tallahassee, FL",380101,179620,156596,1889,85,254,363,13.16666667,401,51,6,3,5,336,262,108,31,"Tallahassee","FL"
"1307",45220,"Tallahassee, FL",380101,179620,156596,1016,0,244,230,11.16666667,11,0,11,0,0,0,0,0,11,"Tallahassee","FL"
"1308",45220,"Tallahassee, FL",380101,179620,156596,4336,18,253,1301,7.666666667,1202,408,19,61,323,391,473,499,230,"Tallahassee","FL"
